id,quote,value,time
0,GBPCHF,1.2254,05:34:55
0,BTCGBP,"30,975.37",05:34:58
0,EURUSD,1.1031,05:35:02
0,EURJPY,127.3469,05:35:06
0,EURCHF,1.0131,05:35:10
0,EURAUD,1.4993,05:35:12
0,BTCEUR,"37,531.44",05:35:16
0,USDCAD,1.2684,05:35:19
0,USDCHF,0.9184,05:35:22
0,USDAUD,1.3592,05:35:25
0,USDJPY,115.4430,05:35:27
0,BTCUSD,"41,403.50",05:35:30
0,INXINDEXSP,"4,363.49",05:35:33
0,DJIINDEXDJX,"33,794.66",05:35:36
0,GBPUSD,1.3341,05:35:39
0,GBPEUR,1.2097,05:35:42
0,GBPCAD,1.6923,05:35:45
0,GBPAUD,1.8133,05:35:48
0,GBPCHF,1.2253,05:35:51
0,BTCGBP,"31,029.85",05:35:54
0,EURUSD,1.1029,05:35:57
0,EURJPY,127.3180,05:36:00
0,EURCHF,1.0129,05:36:04
0,EURAUD,1.4990,05:36:06
0,BTCEUR,"37,541.80",05:36:09
0,USDCAD,1.2685,05:36:13
0,USDCHF,0.9184,05:36:17
0,USDAUD,1.3592,05:36:20
0,USDJPY,115.4425,05:36:23
0,BTCUSD,"41,403.50",05:36:26
0,INXINDEXSP,"4,363.49",05:36:29
0,DJIINDEXDJX,"33,794.66",05:36:32
0,GBPUSD,1.3341,05:36:36
0,GBPEUR,1.2096,05:36:40
0,GBPCAD,1.6924,05:36:43
0,GBPAUD,1.8138,05:36:45
0,GBPCHF,1.2253,05:36:48
0,BTCGBP,"31,036.68",05:36:51
0,EURUSD,1.1029,05:36:54
0,EURJPY,127.3175,05:36:56
0,EURCHF,1.0130,05:37:00
0,EURAUD,1.4995,05:37:02
0,BTCEUR,"37,541.80",05:37:05
0,USDCAD,1.2685,05:37:08
0,USDCHF,0.9185,05:37:11
0,USDAUD,1.3596,05:37:14
0,USDJPY,115.4425,05:37:18
0,BTCUSD,"41,403.50",05:37:21
0,INXINDEXSP,"4,363.49",05:37:24
0,DJIINDEXDJX,"33,794.66",05:37:27
0,GBPUSD,1.3341,05:37:30
0,GBPEUR,1.2097,05:37:32
0,GBPCAD,1.6924,05:37:35
0,GBPAUD,1.8138,05:37:39
0,GBPCHF,1.2254,05:37:43
0,BTCGBP,"31,036.68",05:37:46
0,EURUSD,1.1028,05:37:49
0,EURJPY,127.3158,05:37:52
0,EURCHF,1.0130,05:37:55
0,EURAUD,1.4995,05:37:58
0,BTCEUR,"37,542.62",05:38:01
0,USDCAD,1.2690,05:38:03
0,USDCHF,0.9186,05:38:07
0,USDAUD,1.3596,05:38:10
0,USDJPY,115.4425,05:38:14
0,BTCUSD,"41,403.50",05:38:17
0,INXINDEXSP,"4,363.49",05:38:20
0,DJIINDEXDJX,"33,794.66",05:38:22
0,GBPUSD,1.3340,05:38:26
0,GBPEUR,1.2096,05:38:28
0,GBPCAD,1.6927,05:38:31
0,GBPAUD,1.8137,05:38:35
0,GBPCHF,1.2253,05:38:38
0,BTCGBP,"31,038.13",05:38:42
0,EURUSD,1.1028,05:38:45
0,EURJPY,127.3215,05:38:47
0,EURCHF,1.0130,05:38:50
0,EURAUD,1.4995,05:38:53
0,BTCEUR,"37,542.62",05:38:56
0,USDCAD,1.2690,05:39:00
0,USDCHF,0.9186,05:39:02
0,USDAUD,1.3596,05:39:05
0,USDJPY,115.4435,05:39:10
0,BTCUSD,"41,403.50",05:39:14
0,INXINDEXSP,"4,363.49",05:39:18
0,DJIINDEXDJX,"33,794.66",05:39:21
0,GBPUSD,1.3340,05:39:23
0,GBPEUR,1.2096,05:39:26
0,GBPCAD,1.6928,05:39:29
0,GBPAUD,1.8137,05:39:32
0,GBPCHF,1.2255,05:39:35
0,BTCGBP,"31,038.13",05:39:38
0,EURUSD,1.1031,05:39:41
0,EURJPY,127.3417,05:39:44
0,EURCHF,1.0132,05:39:47
0,EURAUD,1.4998,05:39:50
0,BTCEUR,"37,507.43",05:39:56
0,USDCAD,1.2689,05:40:01
0,USDCHF,0.9186,05:40:06
0,USDAUD,1.3596,05:40:09
0,USDJPY,115.4435,05:40:12
0,BTCUSD,"41,324.10",05:40:16
0,INXINDEXSP,"4,363.49",05:40:19
0,DJIINDEXDJX,"33,794.66",05:40:22
0,GBPUSD,1.3341,05:40:26
0,GBPEUR,1.2095,05:40:28
0,GBPCAD,1.6929,05:40:31
0,GBPAUD,1.8140,05:40:34
0,GBPCHF,1.2255,05:40:37
0,BTCGBP,"30,974.69",05:40:40
0,EURUSD,1.1031,05:40:43
0,EURJPY,127.3417,05:40:46
0,EURCHF,1.0132,05:40:48
0,EURAUD,1.4997,05:40:51
0,BTCEUR,"37,435.50",05:40:54
0,USDCAD,1.2689,05:40:57
0,USDCHF,0.9185,05:41:00
0,USDAUD,1.3596,05:41:02
0,USDJPY,115.4400,05:41:05
0,BTCUSD,"41,324.10",05:41:08
0,INXINDEXSP,"4,363.49",05:41:11
0,DJIINDEXDJX,"33,794.66",05:41:14
0,GBPUSD,1.3341,05:41:17
0,GBPEUR,1.2095,05:41:20
0,GBPCAD,1.6929,05:41:23
0,GBPAUD,1.8140,05:41:26
0,GBPCHF,1.2255,05:41:29
0,BTCGBP,"30,974.69",05:41:31
0,EURUSD,1.1030,05:41:35
0,EURJPY,127.3300,05:41:38
0,EURCHF,1.0132,05:41:41
0,EURAUD,1.4996,05:41:44
0,BTCEUR,"37,465.26",05:41:47
0,USDCAD,1.2689,05:41:49
0,USDCHF,0.9186,05:41:52
0,USDAUD,1.3596,05:41:55
0,USDJPY,115.4400,05:41:58
0,BTCUSD,"41,324.10",05:42:01
0,INXINDEXSP,"4,363.49",05:42:04
0,DJIINDEXDJX,"33,794.66",05:42:07
0,GBPUSD,1.3341,05:42:10
0,GBPEUR,1.2095,05:42:13
0,GBPCAD,1.6930,05:42:16
0,GBPAUD,1.8140,05:42:18
0,GBPCHF,1.2255,05:42:21
0,BTCGBP,"30,975.96",05:42:24
0,EURUSD,1.1030,05:42:27
0,EURJPY,127.3425,05:42:30
0,EURCHF,1.0132,05:42:32
0,EURAUD,1.4998,05:42:35
0,BTCEUR,"37,465.26",05:42:38
0,USDCAD,1.2690,05:42:41
0,USDCHF,0.9186,05:42:45
0,USDAUD,1.3597,05:42:49
0,USDJPY,115.4630,05:42:52
0,BTCUSD,"41,324.10",05:42:55
